part_type,part_id,manufacturer,production_date,faulty,engine_id,engine_type,OEM_type
T01,1-201-2011-1279,201,2008-11-09,0,K1BE1-104-1041-634,K1BE1,1
T03,3-202-2023-958,202,2008-11-10,0,K1BE1-104-1041-634,K1BE1,1
T04,4-204-2042-155,204,2008-11-10,0,K1BE1-104-1041-634,K1BE1,1
T02,2-201-2011-1145,201,2008-11-10,0,K1BE1-104-1041-637,K1BE1,1
T03,3-202-2023-964,202,2008-11-10,0,K1BE1-104-1041-637,K1BE1,1
T04,4-204-2042-164,204,2008-11-10,1,K1BE1-104-1041-637,K1BE1,1
T03,3-202-2023-966,202,2008-11-10,0,K1BE1-104-1041-638,K1BE1,1
T04,4-204-2042-166,204,2008-11-10,0,K1BE1-104-1041-638,K1BE1,1
T01,1-201-2011-436,201,2008-11-07,0,K1BE1-104-1041-639,K1BE1,1
T03,3-202-2023-967,202,2008-11-10,0,K1BE1-104-1041-639,K1BE1,1
T04,4-204-2042-168,204,2008-11-10,0,K1BE1-104-1041-639,K1BE1,1
T03,3-202-2023-157,202,2008-11-07,0,K1BE1-104-1041-64,K1BE1,1
T04,4-204-2043-40,204,2008-11-07,0,K1BE1-104-1041-64,K1BE1,1
T01,1-201-2011-530,201,2008-11-08,1,K1BE1-104-1041-640,K1BE1,1
T02,2-201-2011-780,201,2008-11-09,0,K1BE1-104-1041-642,K1BE1,1
T03,3-202-2023-981,202,2008-11-10,0,K1BE1-104-1041-643,K1BE1,1
T04,4-204-2043-712,204,2008-11-10,0,K1BE1-104-1041-643,K1BE1,1
T03,3-202-2023-986,202,2008-11-10,0,K1BE1-104-1041-645,K1BE1,1
T04,4-204-2043-717,204,2008-11-10,0,K1BE1-104-1041-645,K1BE1,1
T02,2-201-2011-518,201,2008-11-08,0,K1BE1-104-1041-646,K1BE1,1
T02,2-201-2011-651,201,2008-11-08,0,K1BE1-104-1041-647,K1BE1,1
T01,1-201-2011-1017,201,2008-11-09,0,K1BE1-104-1041-649,K1BE1,1
T02,2-201-2011-1044,201,2008-11-10,0,K1BE1-104-1041-649,K1BE1,1
T03,3-202-2023-995,202,2008-11-10,0,K1BE1-104-1041-649,K1BE1,1
T04,4-204-2043-727,204,2008-11-10,0,K1BE1-104-1041-649,K1BE1,1
T01,1-201-2011-293,201,2008-11-07,0,K1BE1-104-1041-65,K1BE1,1
T03,3-202-2023-159,202,2008-11-07,0,K1BE1-104-1041-65,K1BE1,1
T04,4-204-2043-43,204,2008-11-07,0,K1BE1-104-1041-65,K1BE1,1
T01,1-201-2011-463,201,2008-11-08,0,K1BE1-104-1041-650,K1BE1,1
T03,3-202-2023-998,202,2008-11-10,1,K1BE1-104-1041-652,K1BE1,1
T04,4-204-2043-741,204,2008-11-10,0,K1BE1-104-1041-652,K1BE1,1
T01,1-201-2011-63,201,2008-11-07,0,K1BE1-104-1041-653,K1BE1,1
T02,2-201-2011-1110,201,2008-11-10,0,K1BE1-104-1041-653,K1BE1,1
T01,1-201-2011-962,201,2008-11-09,1,K1BE1-104-1041-654,K1BE1,1
T03,3-202-2023-1007,202,2008-11-10,0,K1BE1-104-1041-654,K1BE1,1
T04,4-204-2043-744,204,2008-11-10,0,K1BE1-104-1041-654,K1BE1,1
T01,1-201-2011-157,201,2008-11-07,1,K1BE1-104-1041-656,K1BE1,1
T03,3-202-2023-1025,202,2008-11-10,0,K1BE1-104-1041-657,K1BE1,1
T04,4-204-2043-750,204,2008-11-10,0,K1BE1-104-1041-657,K1BE1,1
T01,1-201-2011-895,201,2008-11-09,1,K1BE1-104-1041-658,K1BE1,1
T02,2-201-2011-936,201,2008-11-09,0,K1BE1-104-1041-658,K1BE1,1
T01,1-201-2011-162,201,2008-11-07,0,K1BE1-104-1041-66,K1BE1,1
T03,3-202-2023-161,202,2008-11-07,0,K1BE1-104-1041-66,K1BE1,1
T04,4-204-2043-48,204,2008-11-07,0,K1BE1-104-1041-66,K1BE1,1
T01,1-201-2011-1116,201,2008-11-09,1,K1BE1-104-1041-660,K1BE1,1
T03,3-202-2023-1040,202,2008-11-10,0,K1BE1-104-1041-660,K1BE1,1
T04,4-204-2043-761,204,2008-11-10,0,K1BE1-104-1041-660,K1BE1,1
T02,2-201-2011-949,201,2008-11-09,0,K1BE1-104-1041-661,K1BE1,1
T02,2-201-2011-1099,201,2008-11-10,0,K1BE1-104-1041-663,K1BE1,1
T03,3-202-2023-1063,202,2008-11-10,0,K1BE1-104-1041-663,K1BE1,1
T04,4-204-2043-771,204,2008-11-10,0,K1BE1-104-1041-663,K1BE1,1
T03,3-202-2023-1065,202,2008-11-10,0,K1BE1-104-1041-665,K1BE1,1
T04,4-204-2043-783,204,2008-11-10,0,K1BE1-104-1041-665,K1BE1,1
T01,1-201-2011-1192,201,2008-11-09,0,K1BE1-104-1041-667,K1BE1,1
T02,2-201-2011-835,201,2008-11-09,0,K1BE1-104-1041-667,K1BE1,1
T03,3-202-2023-1070,202,2008-11-10,0,K1BE1-104-1041-667,K1BE1,1
T04,4-204-2043-789,204,2008-11-10,0,K1BE1-104-1041-667,K1BE1,1
T01,1-201-2011-35,201,2008-11-07,0,K1BE1-104-1041-668,K1BE1,1
T02,2-201-2011-580,201,2008-11-08,0,K1BE1-104-1041-668,K1BE1,1
T03,3-202-2023-1074,202,2008-11-10,0,K1BE1-104-1041-668,K1BE1,1
T04,4-204-2043-793,204,2008-11-10,0,K1BE1-104-1041-668,K1BE1,1
T03,3-202-2023-1076,202,2008-11-10,0,K1BE1-104-1041-669,K1BE1,1
T04,4-204-2043-794,204,2008-11-10,1,K1BE1-104-1041-669,K1BE1,1
T03,3-202-2023-162,202,2008-11-07,1,K1BE1-104-1041-67,K1BE1,1
T04,4-204-2043-50,204,2008-11-07,0,K1BE1-104-1041-67,K1BE1,1
T02,2-201-2011-337,201,2008-11-08,0,K1BE1-104-1041-670,K1BE1,1
T01,1-201-2011-677,201,2008-11-08,1,K1BE1-104-1041-671,K1BE1,1
T03,3-202-2023-1088,202,2008-11-10,0,K1BE1-104-1041-671,K1BE1,1
T04,4-204-2043-811,204,2008-11-10,0,K1BE1-104-1041-671,K1BE1,1
T01,1-201-2011-886,201,2008-11-09,1,K1BE1-104-1041-672,K1BE1,1
T03,3-202-2023-1093,202,2008-11-10,0,K1BE1-104-1041-672,K1BE1,1
T04,4-204-2043-816,204,2008-11-10,0,K1BE1-104-1041-672,K1BE1,1
T01,1-201-2011-525,201,2008-11-08,0,K1BE1-104-1041-673,K1BE1,1
T03,3-202-2023-1099,202,2008-11-10,0,K1BE1-104-1041-673,K1BE1,1
T04,4-204-2043-822,204,2008-11-10,0,K1BE1-104-1041-673,K1BE1,1
T01,1-201-2011-500,201,2008-11-08,0,K1BE1-104-1041-677,K1BE1,1
T02,2-201-2011-1012,201,2008-11-10,0,K1BE1-104-1041-677,K1BE1,1
T03,3-202-2023-1106,202,2008-11-10,0,K1BE1-104-1041-677,K1BE1,1
T04,4-204-2043-843,204,2008-11-10,0,K1BE1-104-1041-677,K1BE1,1
T01,1-201-2011-1311,201,2008-11-09,0,K1BE1-104-1041-678,K1BE1,1
T01,1-201-2011-393,201,2008-11-07,0,K1BE1-104-1041-679,K1BE1,1
T02,2-201-2011-494,201,2008-11-08,1,K1BE1-104-1041-68,K1BE1,1
T01,1-201-2011-590,201,2008-11-08,0,K1BE1-104-1041-680,K1BE1,1
T02,2-201-2011-281,201,2008-11-07,0,K1BE1-104-1041-680,K1BE1,1
T03,3-202-2023-1116,202,2008-11-10,1,K1BE1-104-1041-680,K1BE1,1
T04,4-204-2043-859,204,2008-11-10,0,K1BE1-104-1041-680,K1BE1,1
T01,1-201-2011-1053,201,2008-11-09,0,K1BE1-104-1041-681,K1BE1,1
T03,3-202-2023-1127,202,2008-11-10,0,K1BE1-104-1041-681,K1BE1,1
T04,4-204-2043-863,204,2008-11-10,0,K1BE1-104-1041-681,K1BE1,1
T03,3-202-2023-1132,202,2008-11-10,0,K1BE1-104-1041-682,K1BE1,1
T04,4-204-2043-869,204,2008-11-10,0,K1BE1-104-1041-682,K1BE1,1
T03,3-202-2023-1137,202,2008-11-10,0,K1BE1-104-1041-683,K1BE1,1
T04,4-204-2043-874,204,2008-11-10,0,K1BE1-104-1041-683,K1BE1,1
T01,1-201-2011-814,201,2008-11-08,0,K1BE1-104-1041-684,K1BE1,1
T03,3-202-2023-1140,202,2008-11-10,0,K1BE1-104-1041-685,K1BE1,1
T04,4-204-2043-876,204,2008-11-10,0,K1BE1-104-1041-685,K1BE1,1
T03,3-202-2023-1141,202,2008-11-10,0,K1BE1-104-1041-686,K1BE1,1
T04,4-204-2043-877,204,2008-11-10,0,K1BE1-104-1041-686,K1BE1,1
T02,2-201-2011-526,201,2008-11-08,0,K1BE1-104-1041-687,K1BE1,1
T03,3-202-2023-1145,202,2008-11-10,0,K1BE1-104-1041-688,K1BE1,1
T04,4-204-2043-886,204,2008-11-10,0,K1BE1-104-1041-688,K1BE1,1
T01,1-201-2011-623,201,2008-11-08,0,K1BE1-104-1041-689,K1BE1,1
T03,3-202-2023-1150,202,2008-11-10,0,K1BE1-104-1041-689,K1BE1,1
T04,4-204-2043-887,204,2008-11-10,0,K1BE1-104-1041-689,K1BE1,1
T03,3-202-2023-165,202,2008-11-07,0,K1BE1-104-1041-69,K1BE1,1
T04,4-204-2043-53,204,2008-11-07,0,K1BE1-104-1041-69,K1BE1,1
T03,3-202-2023-1159,202,2008-11-10,0,K1BE1-104-1041-692,K1BE1,1
T04,4-204-2043-903,204,2008-11-10,0,K1BE1-104-1041-692,K1BE1,1
T01,1-201-2011-1250,201,2008-11-09,0,K1BE1-104-1041-693,K1BE1,1
T03,3-202-2023-1162,202,2008-11-10,0,K1BE1-104-1041-693,K1BE1,1
T04,4-204-2043-926,204,2008-11-10,0,K1BE1-104-1041-693,K1BE1,1
T01,1-201-2011-861,201,2008-11-08,1,K1BE1-104-1041-694,K1BE1,1
T01,1-201-2011-1151,201,2008-11-09,1,K1BE1-104-1041-695,K1BE1,1
T02,2-201-2011-1146,201,2008-11-10,0,K1BE1-104-1041-695,K1BE1,1
T03,3-201-2011-27,201,2008-11-10,0,K1BE1-104-1041-695,K1BE1,1
T04,4-204-2043-929,204,2008-11-10,0,K1BE1-104-1041-695,K1BE1,1
T02,2-201-2011-930,201,2008-11-09,0,K1BE1-104-1041-698,K1BE1,1
T03,3-201-2012-101,201,2008-11-10,0,K1BE1-104-1041-698,K1BE1,1
T04,4-202-2023-499,202,2008-11-11,0,K1BE1-104-1041-698,K1BE1,1
T01,1-201-2011-1216,201,2008-11-09,0,K1BE1-104-1041-699,K1BE1,1
T02,2-201-2011-685,201,2008-11-09,0,K1BE1-104-1041-699,K1BE1,1
T03,3-202-2023-27,202,2008-11-07,0,K1BE1-104-1041-7,K1BE1,1
T04,4-202-2023-60,202,2008-11-07,0,K1BE1-104-1041-7,K1BE1,1
T01,1-201-2011-313,201,2008-11-07,0,K1BE1-104-1041-70,K1BE1,1
T03,3-202-2023-167,202,2008-11-07,0,K1BE1-104-1041-70,K1BE1,1
T04,4-204-2043-55,204,2008-11-07,0,K1BE1-104-1041-70,K1BE1,1
T01,1-201-2011-317,201,2008-11-07,1,K1BE1-104-1041-700,K1BE1,1
T03,3-201-2012-108,201,2008-11-10,1,K1BE1-104-1041-700,K1BE1,1
T04,4-202-2023-513,202,2008-11-11,0,K1BE1-104-1041-700,K1BE1,1
T02,2-201-2011-1245,201,2008-11-10,0,K1BE1-104-1041-701,K1BE1,1
T03,3-201-2012-112,201,2008-11-10,0,K1BE1-104-1041-701,K1BE1,1
T04,4-202-2023-544,202,2008-11-11,0,K1BE1-104-1041-701,K1BE1,1
T02,2-201-2011-919,201,2008-11-09,0,K1BE1-104-1041-702,K1BE1,1
T02,2-201-2011-508,201,2008-11-08,0,K1BE1-104-1041-705,K1BE1,1
T03,3-201-2012-121,201,2008-11-10,0,K1BE1-104-1041-705,K1BE1,1
T04,4-204-2042-200,204,2008-11-11,0,K1BE1-104-1041-705,K1BE1,1
T01,1-201-2011-518,201,2008-11-08,0,K1BE1-104-1041-706,K1BE1,1
T03,3-202-2022-293,202,2008-11-11,0,K1BE1-104-1041-706,K1BE1,1
T04,4-204-2043-969,204,2008-11-11,0,K1BE1-104-1041-706,K1BE1,1
T01,1-201-2011-1299,201,2008-11-09,1,K1BE1-104-1041-707,K1BE1,1
T01,1-201-2011-686,201,2008-11-08,0,K1BE1-104-1041-708,K1BE1,1
T02,2-201-2011-716,201,2008-11-09,0,K1BE1-104-1041-708,K1BE1,1
T03,3-202-2022-339,202,2008-11-11,0,K1BE1-104-1041-708,K1BE1,1
T04,4-204-2043-1095,204,2008-11-11,0,K1BE1-104-1041-708,K1BE1,1
T01,1-201-2011-1258,201,2008-11-09,0,K1BE1-104-1041-71,K1BE1,1
T02,2-201-2011-477,201,2008-11-08,0,K1BE1-104-1041-71,K1BE1,1
T03,3-202-2023-169,202,2008-11-07,0,K1BE1-104-1041-71,K1BE1,1
T04,4-204-2043-56,204,2008-11-07,0,K1BE1-104-1041-71,K1BE1,1
T03,3-202-2023-1325,202,2008-11-11,0,K1BE1-104-1041-711,K1BE1,1
T04,4-204-2043-1173,204,2008-11-11,0,K1BE1-104-1041-711,K1BE1,1
T03,3-202-2023-1402,202,2008-11-11,0,K1BE1-104-1041-712,K1BE1,1
T04,4-202-2023-355063,202,2008-11-09,0,K1BE1-104-1041-712,K1BE1,1
T01,1-201-2011-1308,201,2008-11-09,0,K1BE1-104-1041-712687,K1BE1,1
T01,1-201-2011-727,201,2008-11-08,0,K1BE1-104-1041-712860,K1BE1,1
T02,2-201-2011-981,201,2008-11-09,0,K1BE1-104-1041-712860,K1BE1,1
T03,3-202-2022-71,202,2008-11-07,0,K1BE1-104-1041-712860,K1BE1,1
T04,4-202-2023-129,202,2008-11-08,0,K1BE1-104-1041-712860,K1BE1,1
T02,2-201-2011-476,201,2008-11-08,0,K1BE1-104-1041-713,K1BE1,1
T02,2-201-2011-812,201,2008-11-09,0,K1BE1-104-1041-713284,K1BE1,1
T03,3-202-2023-414,202,2008-11-08,0,K1BE1-104-1041-713284,K1BE1,1
T04,4-204-2043-391,204,2008-11-08,0,K1BE1-104-1041-713284,K1BE1,1
T02,2-201-2011-1694,201,2008-11-12,0,K1BE1-104-1041-713488,K1BE1,1
T01,1-201-2011-209,201,2008-11-07,0,K1BE1-104-1041-713867,K1BE1,1
T02,2-201-2011-102,201,2008-11-07,0,K1BE1-104-1041-713867,K1BE1,1
T03,3-202-2022-217,202,2008-11-09,0,K1BE1-104-1041-713867,K1BE1,1
T04,4-204-2043-471,204,2008-11-08,0,K1BE1-104-1041-713867,K1BE1,1
T02,2-201-2011-1897,201,2008-11-12,0,K1BE1-104-1041-714433,K1BE1,1
T01,1-201-2011-1222,201,2008-11-09,0,K1BE1-104-1041-715,K1BE1,1
T02,2-201-2011-960167,201,2008-11-09,0,K1BE1-104-1041-715,K1BE1,1
T03,3-201-2012-137,201,2008-11-11,0,K1BE1-104-1041-715,K1BE1,1
T04,4-202-2023-86,202,2008-11-07,1,K1BE1-104-1041-715,K1BE1,1
T03,3-202-2022-68,202,2008-11-07,0,K1BE1-104-1041-715541,K1BE1,1
T04,4-202-2023-124,202,2008-11-08,0,K1BE1-104-1041-715541,K1BE1,1
T02,2-201-2011-1513,201,2008-11-11,0,K1BE1-104-1041-717,K1BE1,1
T03,3-201-2012-94377,201,2008-11-10,0,K1BE1-104-1041-718,K1BE1,1
T04,4-204-2043-212,204,2008-11-07,0,K1BE1-104-1041-718,K1BE1,1
T02,2-201-2011-1577,201,2008-11-11,0,K1BE1-104-1041-719,K1BE1,1
T01,1-201-2011-517,201,2008-11-08,1,K1BE1-104-1041-72,K1BE1,1
T02,2-201-2011-367,201,2008-11-08,0,K1BE1-104-1041-72,K1BE1,1
T03,3-202-2023-171,202,2008-11-07,0,K1BE1-104-1041-72,K1BE1,1
T04,4-204-2043-60,204,2008-11-07,0,K1BE1-104-1041-72,K1BE1,1
T02,2-201-2011-1560,201,2008-11-11,0,K1BE1-104-1041-720,K1BE1,1
T01,1-201-2011-904,201,2008-11-09,1,K1BE1-104-1041-721,K1BE1,1
T03,3-202-2023-55,202,2008-11-07,0,K1BE1-104-1041-721,K1BE1,1
T04,4-202-2023-164,202,2008-11-08,0,K1BE1-104-1041-721,K1BE1,1
T02,2-201-2011-1155,201,2008-11-10,0,K1BE1-104-1041-722,K1BE1,1
T03,3-202-2023-62,202,2008-11-07,0,K1BE1-104-1041-722,K1BE1,1
T04,4-202-2023-165,202,2008-11-08,0,K1BE1-104-1041-722,K1BE1,1
T02,2-201-2011-1483,201,2008-11-11,0,K1BE1-104-1041-723,K1BE1,1
T02,2-201-2011-1581,201,2008-11-11,0,K1BE1-104-1041-724,K1BE1,1
T01,1-201-2011-1070,201,2008-11-09,1,K1BE1-104-1041-725,K1BE1,1
T02,2-201-2011-701,201,2008-11-09,0,K1BE1-104-1041-726,K1BE1,1
T03,3-202-2022-85,202,2008-11-08,0,K1BE1-104-1041-726,K1BE1,1
T04,4-202-2023-240,202,2008-11-08,1,K1BE1-104-1041-726,K1BE1,1
T01,1-201-2011-681,201,2008-11-08,0,K1BE1-104-1041-727,K1BE1,1
T03,3-202-2022-91,202,2008-11-08,0,K1BE1-104-1041-727,K1BE1,1
T04,4-204-2043-254,204,2008-11-08,0,K1BE1-104-1041-727,K1BE1,1
T03,3-202-2022-142,202,2008-11-08,0,K1BE1-104-1041-729,K1BE1,1
T04,4-204-2043-309,204,2008-11-08,0,K1BE1-104-1041-729,K1BE1,1
T03,3-202-2023-173,202,2008-11-07,0,K1BE1-104-1041-73,K1BE1,1
T04,4-204-2043-61,204,2008-11-07,0,K1BE1-104-1041-73,K1BE1,1
T02,2-201-2011-1013,201,2008-11-10,0,K1BE1-104-1041-730,K1BE1,1
T03,3-202-2022-145,202,2008-11-08,0,K1BE1-104-1041-730,K1BE1,1
T04,4-204-2043-314,204,2008-11-08,0,K1BE1-104-1041-730,K1BE1,1
T02,2-201-2011-1529,201,2008-11-11,0,K1BE1-104-1041-732,K1BE1,1
T02,2-201-2011-1031,201,2008-11-10,0,K1BE1-104-1041-736,K1BE1,1
T02,2-201-2011-1238,201,2008-11-10,0,K1BE1-104-1041-737,K1BE1,1
T03,3-202-2023-174,202,2008-11-07,0,K1BE1-104-1041-74,K1BE1,1
T04,4-204-2043-65,204,2008-11-07,0,K1BE1-104-1041-74,K1BE1,1
T02,2-201-2011-739,201,2008-11-09,1,K1BE1-104-1041-745,K1BE1,1
T02,2-201-2011-1058,201,2008-11-10,0,K1BE1-104-1041-746,K1BE1,1
T02,2-201-2011-1343,201,2008-11-11,0,K1BE1-104-1041-748,K1BE1,1
T01,1-201-2011-559,201,2008-11-08,0,K1BE1-104-1041-749,K1BE1,1
T01,1-201-2011-172,201,2008-11-07,1,K1BE1-104-1041-75,K1BE1,1
T03,3-202-2023-176,202,2008-11-07,0,K1BE1-104-1041-75,K1BE1,1
T04,4-204-2043-66,204,2008-11-07,0,K1BE1-104-1041-75,K1BE1,1
T02,2-201-2011-1640,201,2008-11-11,0,K1BE1-104-1041-750,K1BE1,1
T02,2-201-2011-752,201,2008-11-09,0,K1BE1-104-1041-751,K1BE1,1
T01,1-201-2011-940,201,2008-11-09,0,K1BE1-104-1041-753,K1BE1,1
T03,3-202-2023-987,202,2008-11-10,0,K1BE1-104-1041-754,K1BE1,1
T04,4-204-2043-781,204,2008-11-10,0,K1BE1-104-1041-754,K1BE1,1
T02,2-201-2011-1385,201,2008-11-11,1,K1BE1-104-1041-755,K1BE1,1
T03,3-202-2023-1001,202,2008-11-10,0,K1BE1-104-1041-757,K1BE1,1
T04,4-204-2043-787,204,2008-11-10,0,K1BE1-104-1041-757,K1BE1,1
T02,2-201-2011-1091,201,2008-11-10,0,K1BE1-104-1041-758,K1BE1,1
T01,1-201-2011-1205,201,2008-11-09,0,K1BE1-104-1041-76,K1BE1,1
T03,3-202-2023-188,202,2008-11-07,0,K1BE1-104-1041-76,K1BE1,1
T04,4-204-2043-68,204,2008-11-07,0,K1BE1-104-1041-76,K1BE1,1
T01,1-201-2011-466,201,2008-11-08,0,K1BE1-104-1041-760,K1BE1,1
T02,2-201-2011-1550,201,2008-11-11,0,K1BE1-104-1041-760,K1BE1,1
T03,3-202-2023-1009,202,2008-11-10,0,K1BE1-104-1041-760,K1BE1,1
T04,4-204-2043-796,204,2008-11-10,0,K1BE1-104-1041-760,K1BE1,1
T01,1-201-2011-817,201,2008-11-08,0,K1BE1-104-1041-763,K1BE1,1
T02,2-201-2011-1404,201,2008-11-11,0,K1BE1-104-1041-765,K1BE1,1
T02,2-201-2011-1133,201,2008-11-10,0,K1BE1-104-1041-766,K1BE1,1
T02,2-201-2011-1634,201,2008-11-11,0,K1BE1-104-1041-767,K1BE1,1
T01,1-201-2011-1144,201,2008-11-09,1,K1BE1-104-1041-768,K1BE1,1
T02,2-201-2011-1491,201,2008-11-11,0,K1BE1-104-1041-768,K1BE1,1
T03,3-202-2023-1030,202,2008-11-10,0,K1BE1-104-1041-769,K1BE1,1
T04,4-204-2043-817,204,2008-11-10,1,K1BE1-104-1041-769,K1BE1,1
T03,3-202-2023-193,202,2008-11-07,1,K1BE1-104-1041-77,K1BE1,1
T04,4-204-2043-75,204,2008-11-07,0,K1BE1-104-1041-77,K1BE1,1
T03,3-202-2023-1031,202,2008-11-10,0,K1BE1-104-1041-770,K1BE1,1
T04,4-204-2043-818,204,2008-11-10,1,K1BE1-104-1041-770,K1BE1,1
T02,2-201-2011-1178,201,2008-11-10,0,K1BE1-104-1041-771,K1BE1,1
T02,2-201-2011-825,201,2008-11-09,0,K1BE1-104-1041-772,K1BE1,1
T02,2-201-2011-369,201,2008-11-08,0,K1BE1-104-1041-774,K1BE1,1
T02,2-201-2011-907,201,2008-11-09,0,K1BE1-104-1041-775,K1BE1,1
T03,3-202-2023-1042,202,2008-11-10,0,K1BE1-104-1041-775,K1BE1,1
T04,4-204-2043-828,204,2008-11-10,0,K1BE1-104-1041-775,K1BE1,1
T01,1-201-2011-999,201,2008-11-09,1,K1BE1-104-1041-776,K1BE1,1
T02,2-201-2011-1858,201,2008-11-12,0,K1BE1-104-1041-778,K1BE1,1
T02,2-201-2011-147,201,2008-11-07,0,K1BE1-104-1041-78,K1BE1,1
T03,3-202-2023-196,202,2008-11-07,0,K1BE1-104-1041-78,K1BE1,1
T04,4-204-2043-79,204,2008-11-07,0,K1BE1-104-1041-78,K1BE1,1
T02,2-201-2011-1585,201,2008-11-11,0,K1BE1-104-1041-782,K1BE1,1
T02,2-201-2011-1276,201,2008-11-10,0,K1BE1-104-1041-783,K1BE1,1
T02,2-201-2011-927,201,2008-11-09,0,K1BE1-104-1041-784,K1BE1,1
T01,1-201-2011-544,201,2008-11-08,1,K1BE1-104-1041-785,K1BE1,1
T03,3-202-2023-1072,202,2008-11-10,1,K1BE1-104-1041-786,K1BE1,1
T04,4-204-2043-849,204,2008-11-10,0,K1BE1-104-1041-786,K1BE1,1
T03,3-202-2023-1078,202,2008-11-10,1,K1BE1-104-1041-788,K1BE1,1
T04,4-204-2043-854,204,2008-11-10,0,K1BE1-104-1041-788,K1BE1,1
T02,2-201-2011-977,201,2008-11-09,0,K1BE1-104-1041-789,K1BE1,1
T03,3-202-2023-198,202,2008-11-07,0,K1BE1-104-1041-79,K1BE1,1
T04,4-204-2043-80,204,2008-11-07,0,K1BE1-104-1041-79,K1BE1,1
T01,1-201-2011-701,201,2008-11-08,0,K1BE1-104-1041-790,K1BE1,1
T02,2-201-2011-797,201,2008-11-09,0,K1BE1-104-1041-790,K1BE1,1
T02,2-201-2011-1878,201,2008-11-12,0,K1BE1-104-1041-792,K1BE1,1
T01,1-201-2011-143,201,2008-11-07,0,K1BE1-104-1041-793,K1BE1,1
T01,1-201-2011-575,201,2008-11-08,0,K1BE1-104-1041-799,K1BE1,1
T02,2-201-2011-327,201,2008-11-07,1,K1BE1-104-1041-8,K1BE1,1
T03,3-202-2023-29,202,2008-11-07,0,K1BE1-104-1041-8,K1BE1,1
T04,4-202-2023-62,202,2008-11-07,0,K1BE1-104-1041-8,K1BE1,1
T03,3-202-2023-202,202,2008-11-07,0,K1BE1-104-1041-80,K1BE1,1
T04,4-204-2043-83,204,2008-11-07,0,K1BE1-104-1041-80,K1BE1,1
T03,3-202-2023-1100,202,2008-11-10,0,K1BE1-104-1041-800,K1BE1,1
T04,4-204-2043-890,204,2008-11-10,0,K1BE1-104-1041-800,K1BE1,1
T03,3-202-2023-1101,202,2008-11-10,0,K1BE1-104-1041-801,K1BE1,1
T04,4-204-2043-894,204,2008-11-10,0,K1BE1-104-1041-801,K1BE1,1
T01,1-201-2011-70,201,2008-11-07,0,K1BE1-104-1041-803,K1BE1,1
T02,2-201-2011-920,201,2008-11-09,0,K1BE1-104-1041-806,K1BE1,1
T02,2-201-2011-1011,201,2008-11-10,0,K1BE1-104-1041-807,K1BE1,1
T01,1-201-2011-165,201,2008-11-07,0,K1BE1-104-1041-81,K1BE1,1
T03,3-202-2023-203,202,2008-11-07,0,K1BE1-104-1041-81,K1BE1,1
T04,4-204-2043-87,204,2008-11-07,0,K1BE1-104-1041-81,K1BE1,1
T03,3-202-2023-1124,202,2008-11-10,1,K1BE1-104-1041-810,K1BE1,1
T04,4-204-2043-908,204,2008-11-10,0,K1BE1-104-1041-810,K1BE1,1
T01,1-201-2011-1209,201,2008-11-09,0,K1BE1-104-1041-812,K1BE1,1
T02,2-201-2011-1179,201,2008-11-10,1,K1BE1-104-1041-816,K1BE1,1
T03,3-202-2023-1135,202,2008-11-10,0,K1BE1-104-1041-817,K1BE1,1
T04,4-204-2043-916,204,2008-11-10,1,K1BE1-104-1041-817,K1BE1,1
T01,1-201-2011-598,201,2008-11-08,0,K1BE1-104-1041-82,K1BE1,1
T03,3-202-2023-205,202,2008-11-07,0,K1BE1-104-1041-82,K1BE1,1
T04,4-204-2043-88,204,2008-11-07,0,K1BE1-104-1041-82,K1BE1,1
T01,1-201-2011-1023,201,2008-11-09,0,K1BE1-104-1041-820,K1BE1,1
T03,3-202-2023-1142,202,2008-11-10,1,K1BE1-104-1041-820,K1BE1,1
T04,4-204-2043-920,204,2008-11-10,0,K1BE1-104-1041-820,K1BE1,1
T02,2-201-2011-1250,201,2008-11-10,0,K1BE1-104-1041-825,K1BE1,1
T01,1-201-2011-771,201,2008-11-08,0,K1BE1-104-1041-826,K1BE1,1
T03,3-202-2023-1153,202,2008-11-10,1,K1BE1-104-1041-826,K1BE1,1
T04,4-204-2043-937,204,2008-11-10,0,K1BE1-104-1041-826,K1BE1,1
T02,2-201-2011-1620,201,2008-11-11,0,K1BE1-104-1041-829,K1BE1,1
T03,3-202-2023-207,202,2008-11-07,0,K1BE1-104-1041-83,K1BE1,1
T04,4-204-2043-90,204,2008-11-07,0,K1BE1-104-1041-83,K1BE1,1
T02,2-201-2011-1161,201,2008-11-10,0,K1BE1-104-1041-831,K1BE1,1
T02,2-201-2011-988,201,2008-11-10,0,K1BE1-104-1041-833,K1BE1,1
T03,3-201-2011-30,201,2008-11-10,0,K1BE1-104-1041-834,K1BE1,1
T04,4-202-2023-510,202,2008-11-11,0,K1BE1-104-1041-834,K1BE1,1
T03,3-201-2011-31,201,2008-11-10,0,K1BE1-104-1041-835,K1BE1,1
T04,4-202-2023-511,202,2008-11-11,0,K1BE1-104-1041-835,K1BE1,1
T01,1-201-2011-492,201,2008-11-08,0,K1BE1-104-1041-84,K1BE1,1
T03,3-202-2023-208,202,2008-11-07,0,K1BE1-104-1041-84,K1BE1,1
T04,4-204-2043-93,204,2008-11-07,0,K1BE1-104-1041-84,K1BE1,1
